family,side,bucket,band,n_markets,grey,avg_paid_c,realized_pct,bias_pp,ci_lo,ci_hi,vw_paid_c,vw_realized_pct,qty_contracts,n_trades,spread_med_c,spread_n_markets,fee_c,cost_c,exceeds_cost,max_single_loss_c
crypto_hourly,yes,35-50,5-10m,1105,False,41.9,39.28,2.63,-0.43,5.36,42.1,40.81,4065769.4,48437,3.93,1248,1.7,5.63,False,65.0
crypto_hourly,yes,45-55(null),5-10m,929,False,49.35,47.15,2.2,-1.02,5.37,49.38,52.9,2726947.5,32652,3.84,2309,1.75,5.59,False,55.0
crypto_hourly,yes,50-65,5-10m,948,False,56.89,55.59,1.3,-1.73,4.52,57.16,61.66,4194551.1,51082,3.74,1061,1.72,5.46,False,50.0
crypto_hourly,yes,65-80,5-10m,888,False,71.83,71.4,0.43,-2.45,3.5,72.12,73.43,4412895.0,55050,2.91,931,1.42,4.33,False,35.0
crypto_hourly,yes,80-90,5-10m,754,False,84.27,83.55,0.72,-1.72,3.27,84.66,85.35,3555810.6,42512,1.88,752,0.93,2.8,False,20.0
crypto_hourly,yes,90-95,5-10m,641,False,92.15,91.11,1.04,-1.02,3.44,92.14,92.25,2243824.1,26287,1.16,665,0.51,1.67,False,10.0
crypto_hourly,yes,95-99,5-10m,1095,False,97.81,97.26,0.55,-0.38,1.46,97.62,96.34,4213731.0,43914,1.01,1019,0.15,1.16,False,5.0
crypto_hourly,yes,01-05,gt60m,885,False,2.13,0.9,1.23,0.57,1.78,2.82,0.25,1630155.1,13960,1.5,843,0.15,1.65,False,96.7
crypto_hourly,yes,05-10,gt60m,453,False,6.64,5.08,1.56,-0.39,3.39,6.78,5.59,2424195.7,16659,2.34,528,0.43,2.78,False,94.9
crypto_hourly,yes,10-20,gt60m,360,False,13.72,12.5,1.22,-2.4,4.37,14.04,14.66,3223074.8,25689,3.04,486,0.83,3.87,False,88.9
crypto_hourly,yes,20-35,gt60m,275,False,25.87,24.0,1.87,-3.27,6.84,26.66,22.99,3195138.6,25004,2.51,317,1.34,3.85,False,78.1
crypto_hourly,yes,35-50,gt60m,208,False,41.6,41.83,-0.23,-7.08,6.4,42.37,41.74,3246383.7,27332,78.0,590,1.7,79.7,False,62.1
crypto_hourly,yes,45-55(null),gt60m,175,False,49.4,52.0,-2.6,-9.97,5.61,49.72,48.79,2672344.7,22553,78.0,1110,1.75,79.75,False,54.7
crypto_hourly,yes,50-65,gt60m,177,False,56.07,61.02,-4.95,-12.47,2.18,56.19,56.17,3427773.6,33105,78.0,520,1.72,79.72,False,50.0
crypto_hourly,yes,65-80,gt60m,170,False,72.08,78.82,-6.74,-12.33,-0.53,71.43,77.51,2058691.5,19889,1.57,200,1.41,2.98,True,35.0
crypto_hourly,yes,80-90,gt60m,189,False,84.82,90.48,-5.66,-9.62,-1.21,84.54,97.02,1151274.8,12639,1.52,220,0.9,2.42,True,20.0
crypto_hourly,yes,90-95,gt60m,206,False,92.13,98.54,-6.41,-7.85,-4.52,91.91,99.27,614613.4,7291,1.43,247,0.51,1.94,True,10.0
crypto_hourly,yes,95-99,gt60m,497,False,97.73,99.6,-1.87,-2.3,-1.26,97.16,99.99,787859.1,9166,1.13,461,0.16,1.29,True,5.0
crypto_hourly,yes,01-05,lt2m,2076,False,1.38,0.58,0.8,0.44,1.09,1.43,1.16,6653410.5,38782,2.0,1003,0.1,2.1,False,98.7
crypto_hourly,yes,05-10,lt2m,482,False,6.66,5.6,1.06,-1.08,2.97,6.75,4.02,850787.6,10255,4.27,662,0.44,4.7,False,95.0
crypto_hourly,yes,10-20,lt2m,464,False,14.04,12.5,1.54,-1.57,4.48,14.07,11.73,980246.6,11582,5.22,584,0.85,6.07,False,90.0
crypto_hourly,yes,20-35,lt2m,439,False,26.56,25.28,1.27,-2.78,5.07,27.03,24.7,1288770.9,14587,5.94,529,1.37,7.31,False,79.7
crypto_hourly,yes,35-50,lt2m,418,False,41.94,40.19,1.75,-2.94,6.55,42.04,51.53,1304236.4,13677,7.0,485,1.7,8.7,False,65.0
crypto_hourly,yes,45-55(null),lt2m,357,False,49.44,50.14,-0.7,-5.47,4.32,49.63,58.92,922581.6,10110,7.0,956,1.75,8.75,False,55.0
crypto_hourly,yes,50-65,lt2m,391,False,57.14,56.78,0.36,-4.54,5.11,57.0,63.66,1484401.6,16763,7.0,471,1.71,8.71,False,49.6
crypto_hourly,yes,65-80,lt2m,465,False,72.58,70.75,1.82,-1.95,5.87,72.05,73.79,1511104.3,17850,5.5,497,1.39,6.89,False,34.3
crypto_hourly,yes,80-90,lt2m,501,False,84.63,84.03,0.6,-2.42,4.0,84.83,90.67,1311956.6,16151,4.0,543,0.91,4.91,False,20.0
crypto_hourly,yes,90-95,lt2m,574,False,92.21,92.16,0.05,-2.12,2.19,92.17,93.55,990108.0,10834,2.75,602,0.5,3.25,False,10.0
crypto_hourly,yes,95-99,lt2m,903,False,98.21,96.35,1.87,0.71,3.15,98.13,98.53,3398420.6,36190,1.53,890,0.12,1.65,True,5.0
econ,no,01-05,10-60m,88,False,1.49,1.14,0.36,-2.0,1.64,1.48,2.39,45910.6,372,1.82,45,0.1,1.92,False,98.6
econ,no,05-10,10-60m,25,True,7.02,8.0,-0.98,-12.94,7.07,6.52,0.89,9605.3,231,4.73,39,0.46,5.18,False,93.0
econ,no,10-20,10-60m,23,True,13.94,21.74,-7.8,-25.0,8.39,13.89,12.73,6756.5,414,7.0,58,0.84,7.84,False,87.0
econ,no,20-35,10-60m,29,True,26.76,48.28,-21.51,-39.26,-4.4,28.3,70.66,15581.5,989,12.02,66,1.37,13.39,False,80.0
econ,no,35-50,10-60m,25,True,40.73,60.0,-19.27,-38.58,-2.75,39.98,91.21,24263.3,937,30.0,67,1.69,31.69,False,64.0
econ,no,45-55(null),10-60m,16,True,48.31,68.75,-20.44,-39.36,3.25,48.72,89.16,5554.5,321,27.0,130,1.75,28.75,False,53.4
econ,no,50-65,10-60m,21,True,57.25,85.71,-28.46,-41.46,-14.08,57.77,98.8,8892.2,572,24.0,63,1.71,25.71,False,49.7
econ,no,65-80,10-60m,34,False,71.92,94.12,-22.2,-28.64,-13.74,72.14,99.99,24873.2,1201,13.67,62,1.41,15.08,True,35.0
econ,no,80-90,10-60m,29,True,84.17,93.1,-8.93,-16.06,1.37,83.28,99.88,18616.5,635,6.82,72,0.93,7.75,False,20.0
econ,no,90-95,10-60m,29,True,92.1,96.55,-4.45,-8.18,2.69,92.01,99.29,4417.1,243,4.0,59,0.51,4.51,False,10.0
econ,no,95-99,10-60m,52,False,97.77,96.15,1.62,-2.45,7.65,97.9,99.37,16782.1,419,2.0,53,0.15,2.15,False,5.0
econ,no,01-05,2-5m,10,True,1.7,10.0,-8.3,-28.5,2.2,1.15,0.61,434.6,11,1.0,15,0.12,1.12,False,98.0
econ,no,05-10,2-5m,7,True,7.68,0.0,7.68,6.96,8.39,7.94,0.0,299.0,14,2.31,21,0.5,2.81,False,
econ,no,10-20,2-5m,11,True,14.29,27.27,-12.99,-39.37,12.36,13.26,22.59,456.5,60,4.0,19,0.86,4.86,False,87.0
econ,no,20-35,2-5m,8,True,27.61,62.5,-34.89,-67.95,0.51,25.15,74.96,589.4,48,4.04,15,1.4,5.44,False,77.7
econ,no,35-50,2-5m,7,True,39.55,71.43,-31.88,-59.82,-2.76,40.31,82.07,549.6,76,17.36,22,1.67,19.03,False,65.0
econ,no,45-55(null),2-5m,2,True,49.3,100.0,-50.7,-52.37,-49.02,50.2,100.0,303.2,20,22.68,43,1.75,24.43,False,52.4
econ,no,50-65,2-5m,4,True,56.24,100.0,-43.76,-49.51,-37.0,54.28,100.0,339.0,13,28.0,21,1.72,29.72,False,50.0
econ,no,65-80,2-5m,14,True,74.34,100.0,-25.66,-27.87,-23.49,74.68,100.0,2606.3,109,6.2,25,1.34,7.54,False,34.9
econ,no,80-90,2-5m,18,True,84.41,94.44,-10.04,-16.36,1.2,84.75,99.88,14423.0,186,3.71,30,0.92,4.63,False,20.0
econ,no,90-95,2-5m,10,True,92.29,100.0,-7.71,-8.75,-6.76,93.64,100.0,3099.6,45,2.61,27,0.5,3.11,False,10.0
econ,no,95-99,2-5m,36,False,97.42,94.44,2.98,-2.77,11.41,96.54,96.18,1159.4,83,1.58,18,0.18,1.76,False,5.0
econ,no,01-05,5-10m,27,True,1.47,3.7,-2.23,-9.63,1.59,1.37,7.29,3214.3,47,1.0,20,0.1,1.1,False,96.0
econ,no,05-10,5-10m,11,True,7.74,9.09,-1.35,-19.42,8.18,8.41,65.54,1694.2,41,3.0,21,0.5,3.5,False,91.1
econ,no,10-20,5-10m,10,True,12.6,0.0,12.6,11.13,14.23,15.75,0.0,2180.2,132,2.77,20,0.77,3.54,False,
econ,no,20-35,5-10m,10,True,28.51,40.0,-11.49,-41.53,18.83,29.33,43.58,1371.3,98,4.58,20,1.43,6.01,False,74.7
econ,no,35-50,5-10m,10,True,41.89,80.0,-38.11,-58.49,-9.17,41.95,90.54,2654.6,168,7.71,21,1.7,9.41,False,63.6
econ,no,45-55(null),5-10m,4,True,51.3,75.0,-23.7,-47.92,24.07,51.88,98.06,1919.1,56,16.95,46,1.75,18.7,False,48.2
econ,no,50-65,5-10m,6,True,59.39,100.0,-40.61,-43.33,-37.8,56.25,100.0,4079.0,139,26.2,25,1.69,27.89,False,44.8
econ,no,65-80,5-10m,22,True,72.63,100.0,-27.37,-29.39,-25.49,71.07,100.0,2221.1,152,5.36,29,1.39,6.75,False,35.0
econ,no,80-90,5-10m,21,True,84.53,100.0,-15.47,-16.5,-14.38,84.08,100.0,3603.6,190,2.81,28,0.92,3.73,False,20.0
econ,no,90-95,5-10m,10,True,92.31,100.0,-7.69,-8.58,-6.89,92.6,100.0,880.7,57,3.0,28,0.5,3.5,False,10.0
econ,no,95-99,5-10m,17,True,97.5,100.0,-2.5,-3.11,-1.85,97.78,100.0,1565.1,45,1.71,18,0.17,1.88,False,5.0
econ,no,01-05,gt60m,213,False,1.62,4.23,-2.61,-5.46,-0.2,1.41,3.11,456590.4,2987,3.0,241,0.11,3.11,False,99.0
econ,no,05-10,gt60m,134,False,6.7,14.18,-7.48,-13.37,-2.24,6.59,22.76,63870.8,1717,6.61,253,0.44,7.04,True,95.0
econ,no,10-20,gt60m,132,False,14.06,25.76,-11.7,-19.05,-4.8,14.53,32.47,93014.9,4024,10.56,255,0.85,11.4,True,89.6
econ,no,20-35,gt60m,140,False,26.58,42.14,-15.56,-23.61,-6.93,26.75,47.85,127459.1,6190,20.0,293,1.37,21.37,False,79.0
econ,no,35-50,gt60m,140,False,42.05,56.43,-14.38,-22.46,-6.08,41.29,81.67,92788.1,4895,64.48,399,1.71,66.19,False,65.0
econ,no,45-55(null),gt60m,127,False,49.48,63.78,-14.3,-22.25,-6.51,49.52,84.85,51101.3,3381,56.27,766,1.75,58.02,False,55.0
econ,no,50-65,gt60m,152,False,57.26,72.37,-15.11,-22.07,-7.84,58.36,91.7,105705.5,5297,48.06,367,1.71,49.77,False,50.0
econ,no,65-80,gt60m,164,False,72.44,79.88,-7.44,-12.91,-1.17,72.68,95.82,137399.1,6148,15.36,298,1.4,16.76,False,35.0
econ,no,80-90,gt60m,189,False,85.13,88.89,-3.76,-8.2,1.07,84.56,96.92,111387.8,4680,8.32,281,0.89,9.2,False,20.0
econ,no,90-95,gt60m,177,False,92.2,93.22,-1.02,-4.82,2.42,92.12,98.42,51759.1,2527,4.74,257,0.5,5.25,False,10.0
econ,no,95-99,gt60m,242,False,97.8,96.28,1.52,-0.78,4.02,98.16,99.89,446729.7,5256,1.85,255,0.15,2.0,False,5.0
econ,no,01-05,lt2m,10,True,2.06,10.0,-7.94,-28.5,2.65,1.66,0.84,3706.1,24,2.0,24,0.14,2.14,False,99.0
econ,no,05-10,lt2m,8,True,7.78,0.0,7.78,6.93,8.52,7.54,0.0,1442.2,23,2.68,21,0.5,3.18,False,
econ,no,10-20,lt2m,8,True,14.76,25.0,-10.24,-46.94,15.48,14.11,10.22,1729.5,75,5.0,17,0.88,5.88,False,87.0
econ,no,20-35,lt2m,7,True,30.06,85.71,-55.65,-69.85,-29.63,27.15,77.04,562.3,41,7.13,16,1.47,8.61,False,73.5
econ,no,35-50,lt2m,8,True,41.84,100.0,-58.16,-60.48,-55.69,42.36,100.0,1617.0,94,11.45,20,1.7,13.15,False,63.9
econ,no,45-55(null),lt2m,6,True,48.84,100.0,-51.16,-53.28,-49.2,49.86,100.0,1278.0,52,12.72,43,1.75,14.47,False,54.9
econ,no,50-65,lt2m,6,True,56.39,100.0,-43.61,-46.99,-40.4,55.25,100.0,1209.0,38,14.0,23,1.72,15.72,False,49.2
econ,no,65-80,lt2m,16,True,73.52,100.0,-26.48,-28.43,-24.56,72.36,100.0,2789.1,206,10.56,31,1.36,11.92,False,35.0
econ,no,80-90,lt2m,21,True,85.26,100.0,-14.74,-16.07,-13.54,85.6,100.0,3310.2,158,4.61,30,0.88,5.49,False,20.0
econ,no,90-95,lt2m,13,True,91.49,100.0,-8.51,-9.21,-7.75,91.57,100.0,1043.8,48,3.0,29,0.54,3.54,False,10.0
econ,no,95-99,lt2m,13,True,96.23,100.0,-3.77,-4.53,-2.9,96.82,100.0,1086.3,33,2.0,22,0.25,2.25,False,5.0
econ,yes,01-05,10-60m,78,False,1.94,0.0,1.94,1.71,2.18,1.38,0.0,88409.6,454,2.0,53,0.13,2.13,False,
econ,yes,05-10,10-60m,41,False,6.77,0.0,6.77,6.41,7.14,6.64,0.0,18934.2,353,4.0,59,0.44,4.44,True,
econ,yes,10-20,10-60m,43,False,13.78,2.33,11.45,6.5,14.3,15.07,0.01,13260.8,513,6.82,72,0.83,7.65,True,81.0
econ,yes,20-35,10-60m,42,False,27.25,4.76,22.49,14.93,27.86,25.53,0.26,29604.3,1791,13.67,62,1.39,15.05,True,78.0
econ,yes,35-50,10-60m,29,True,40.74,3.45,37.29,29.97,41.61,40.91,0.09,13810.1,872,24.0,63,1.69,25.69,False,56.1
econ,yes,45-55(null),10-60m,16,True,49.47,6.25,43.22,30.01,50.19,50.48,0.5,8786.9,546,27.0,130,1.75,28.75,False,48.0
econ,yes,50-65,10-60m,27,True,58.66,25.93,32.74,15.42,48.31,57.1,4.59,14616.2,1069,30.0,67,1.7,31.7,False,48.0
econ,yes,65-80,10-60m,40,False,72.39,37.5,34.89,19.77,49.57,72.18,29.76,33263.7,1850,12.02,66,1.4,13.42,True,35.0
econ,yes,80-90,10-60m,36,False,84.54,55.56,28.98,12.57,46.12,82.24,41.94,22767.2,801,7.0,58,0.92,7.92,True,20.0
econ,yes,90-95,10-60m,30,False,91.99,66.67,25.33,8.47,42.22,92.27,75.8,5890.3,208,4.73,39,0.52,5.24,True,10.0
econ,yes,95-99,10-60m,49,False,97.7,83.67,14.03,4.09,24.11,98.21,67.23,20269.0,377,1.82,45,0.16,1.98,True,5.0
econ,yes,01-05,2-5m,10,True,1.71,0.0,1.71,1.0,2.41,1.46,0.0,2975.6,23,1.58,18,0.12,1.7,False,
econ,yes,05-10,2-5m,12,True,7.58,0.0,7.58,6.87,8.29,7.95,0.0,577.0,38,2.61,27,0.49,3.1,False,
econ,yes,10-20,2-5m,19,True,14.3,0.0,14.3,12.79,15.75,15.46,0.0,6118.5,109,3.71,30,0.86,4.57,False,
econ,yes,20-35,2-5m,17,True,25.95,0.0,25.95,24.1,28.0,25.97,0.0,2629.9,188,6.2,25,1.35,7.55,False,
econ,yes,35-50,2-5m,6,True,40.15,0.0,40.15,37.07,43.99,40.44,0.0,1394.6,48,28.0,21,1.68,29.68,False,
econ,yes,45-55(null),2-5m,5,True,49.84,0.0,49.84,47.98,51.27,50.59,0.0,609.5,27,22.68,43,1.75,24.43,False,
econ,yes,50-65,2-5m,11,True,57.52,9.09,48.43,30.1,58.8,59.72,0.1,1592.6,75,17.36,22,1.71,19.07,False,37.0
econ,yes,65-80,2-5m,12,True,71.68,33.33,38.35,10.86,63.65,72.55,80.33,10318.4,178,4.04,15,1.42,5.46,False,33.1
econ,yes,80-90,2-5m,10,True,84.63,50.0,34.63,5.14,64.21,84.36,87.04,1449.4,82,4.0,19,0.91,4.91,False,19.3
econ,yes,90-95,2-5m,11,True,91.82,90.91,0.91,-8.44,18.91,92.25,99.43,879.5,71,2.31,21,0.53,2.84,False,10.0
econ,yes,95-99,2-5m,16,True,97.48,87.5,9.98,-2.74,28.82,97.28,95.58,1198.8,47,1.0,15,0.17,1.17,False,5.0
econ,yes,01-05,5-10m,19,True,1.62,0.0,1.62,1.21,2.09,1.15,0.0,7063.9,31,1.71,18,0.11,1.82,False,
econ,yes,05-10,5-10m,18,True,7.08,0.0,7.08,6.34,7.75,6.64,0.0,2692.6,71,3.0,28,0.46,3.46,False,
econ,yes,10-20,5-10m,15,True,14.1,0.0,14.1,12.54,15.54,16.52,0.0,2603.6,84,2.81,28,0.85,3.66,False,
econ,yes,20-35,5-10m,24,True,25.87,0.0,25.87,24.24,27.57,25.35,0.0,3073.6,218,5.36,29,1.34,6.7,False,
econ,yes,35-50,5-10m,13,True,41.87,7.69,34.18,18.12,43.14,40.05,3.03,1586.1,77,26.2,25,1.7,27.9,False,56.0
econ,yes,45-55(null),5-10m,7,True,49.02,0.0,49.02,46.82,51.31,50.14,0.0,1023.4,61,16.95,46,1.75,18.7,False,
econ,yes,50-65,5-10m,12,True,58.03,8.33,49.7,32.45,59.72,57.41,2.63,2691.9,219,7.71,21,1.7,9.41,False,41.2
econ,yes,65-80,5-10m,16,True,71.18,31.25,39.93,15.99,59.59,72.31,18.73,4233.7,247,4.58,20,1.44,6.02,False,31.0
econ,yes,80-90,5-10m,14,True,85.5,50.0,35.5,13.23,63.27,85.41,56.01,1287.0,115,2.77,20,0.87,3.63,False,20.0
econ,yes,90-95,5-10m,12,True,92.18,66.67,25.51,0.3,58.51,93.15,18.13,3013.3,50,3.0,21,0.5,3.5,False,10.0
econ,yes,95-99,5-10m,12,True,97.91,91.67,6.25,-2.68,23.17,98.85,94.15,4514.0,39,1.0,20,0.14,1.14,False,5.0
econ,yes,01-05,gt60m,180,False,2.2,0.56,1.65,0.43,2.33,1.78,0.0,840107.9,4492,1.85,255,0.15,2.0,False,99.0
econ,yes,05-10,gt60m,166,False,6.76,5.42,1.33,-2.27,4.42,6.54,1.61,127532.6,3413,4.74,257,0.44,5.19,False,94.6
econ,yes,10-20,gt60m,161,False,13.97,10.56,3.41,-1.32,7.78,14.69,2.25,183348.9,6492,8.32,281,0.84,9.16,False,89.7
econ,yes,20-35,gt60m,173,False,26.79,16.76,10.03,3.84,16.08,26.99,10.89,149427.9,8022,15.36,298,1.37,16.73,False,78.9
econ,yes,35-50,gt60m,158,False,41.79,24.68,17.11,10.5,23.16,41.69,13.21,125700.5,7577,48.06,367,1.7,49.76,False,65.0
econ,yes,45-55(null),gt60m,131,False,49.32,30.53,18.78,11.19,26.2,49.69,21.38,88526.2,5018,56.27,766,1.75,58.02,False,54.3
econ,yes,50-65,gt60m,154,False,56.81,35.06,21.75,14.06,29.27,56.75,25.69,131032.2,7307,64.48,399,1.72,66.2,False,50.0
econ,yes,65-80,gt60m,149,False,71.93,48.32,23.6,15.62,31.59,72.06,44.54,174475.6,9225,20.0,293,1.41,21.41,True,35.0
econ,yes,80-90,gt60m,168,False,84.46,66.07,18.39,11.23,25.73,85.19,55.47,206732.4,5713,10.56,255,0.92,11.47,True,20.0
econ,yes,90-95,gt60m,144,False,92.15,81.94,10.2,4.05,17.07,91.85,87.42,57094.4,1940,6.61,253,0.51,7.11,True,10.0
econ,yes,95-99,gt60m,271,False,98.12,89.67,8.45,5.14,12.13,98.46,95.78,452308.1,4323,3.0,241,0.13,3.13,True,5.0
econ,yes,01-05,lt2m,6,True,2.17,0.0,2.17,1.17,3.17,1.34,0.0,2892.2,15,2.0,22,0.15,2.15,False,
econ,yes,05-10,lt2m,7,True,7.42,0.0,7.42,6.5,8.24,7.6,0.0,423.4,24,3.0,29,0.48,3.48,False,
econ,yes,10-20,lt2m,16,True,15.16,0.0,15.16,13.73,16.46,16.51,0.0,4945.8,102,4.61,30,0.9,5.51,False,
econ,yes,20-35,lt2m,18,True,26.99,0.0,26.99,24.86,29.05,28.12,0.0,2440.3,142,10.56,31,1.38,11.94,False,
econ,yes,35-50,lt2m,13,True,42.13,0.0,42.13,39.96,44.17,42.41,0.0,1532.9,79,14.0,23,1.71,15.71,False,
econ,yes,45-55(null),lt2m,5,True,48.21,0.0,48.21,46.59,50.1,48.41,0.0,1120.1,44,12.72,43,1.75,14.47,False,
econ,yes,50-65,lt2m,8,True,58.8,0.0,58.8,55.61,61.48,58.06,0.0,1881.6,100,11.45,20,1.7,13.14,False,
econ,yes,65-80,lt2m,13,True,72.53,38.46,34.06,9.95,58.66,72.3,59.68,1639.9,112,7.13,16,1.39,8.53,False,31.8
econ,yes,80-90,lt2m,11,True,85.27,54.55,30.73,3.59,58.97,84.33,47.22,2488.2,124,5.0,17,0.88,5.88,False,18.0
econ,yes,90-95,lt2m,6,True,92.2,83.33,8.87,-7.71,41.53,92.13,82.64,648.4,42,2.68,21,0.5,3.18,False,8.1
econ,yes,95-99,lt2m,9,True,96.88,88.89,7.99,-4.02,31.24,98.08,72.95,2216.4,31,2.0,24,0.21,2.21,False,5.0
politics_events,no,01-05,10-60m,770,False,1.05,0.13,0.92,0.64,1.06,1.03,0.74,2285983.4,12821,2.0,141,0.07,2.07,False,99.0
politics_events,no,05-10,10-60m,57,False,6.65,3.51,3.14,-2.04,6.77,6.9,1.57,23151.3,492,7.0,115,0.43,7.43,False,91.4
politics_events,no,10-20,10-60m,93,False,14.11,10.75,3.36,-3.09,9.66,13.0,4.61,65232.6,1318,10.09,203,0.85,10.94,False,87.6
politics_events,no,20-35,10-60m,149,False,27.93,28.86,-0.93,-8.27,6.05,27.76,21.68,112826.2,3395,9.87,248,1.41,11.28,False,79.0
politics_events,no,35-50,10-60m,199,False,43.21,42.71,0.5,-6.25,7.67,42.3,37.57,92203.9,4302,16.35,363,1.72,18.07,False,63.2
politics_events,no,45-55(null),10-60m,206,False,49.63,48.06,1.57,-5.22,8.34,49.73,46.69,82189.3,3633,17.02,846,1.75,18.77,False,55.0
politics_events,no,50-65,10-60m,267,False,58.05,54.68,3.36,-2.36,9.16,57.06,40.4,154957.4,6612,17.69,483,1.7,19.39,False,50.0
politics_events,no,65-80,10-60m,392,False,72.98,72.19,0.78,-3.46,5.19,72.43,79.21,223968.8,11451,8.86,574,1.38,10.24,False,35.0
politics_events,no,80-90,10-60m,497,False,85.17,85.11,0.06,-2.94,3.34,84.91,88.53,276742.9,12186,7.32,660,0.88,8.21,False,20.0
politics_events,no,90-95,10-60m,507,False,92.24,92.31,-0.07,-2.27,2.46,92.05,96.54,184329.1,8963,5.33,617,0.5,5.83,False,10.0
politics_events,no,95-99,10-60m,706,False,98.0,96.18,1.83,0.46,3.25,98.04,97.42,761211.7,17986,2.16,506,0.14,2.3,False,5.0
politics_events,no,01-05,2-5m,155,False,1.02,0.0,1.02,1.0,1.06,1.0,0.0,74075.2,526,2.33,7,0.07,2.4,False,
politics_events,no,20-35,2-5m,1,True,21.94,0.0,21.94,,,21.94,0.0,6.3,2,37.5,3,1.2,38.7,False,
politics_events,no,90-95,2-5m,3,True,93.33,100.0,-6.67,-7.0,-6.0,93.51,100.0,15.8,5,6.0,17,0.44,6.44,False,7.0
politics_events,no,95-99,2-5m,13,True,98.18,100.0,-1.82,-2.3,-1.42,98.54,100.0,5157.6,82,1.43,24,0.13,1.55,False,4.0
politics_events,no,01-05,5-10m,210,False,1.02,0.0,1.02,1.0,1.04,1.0,0.0,246744.9,1434,1.67,7,0.07,1.74,False,
politics_events,no,05-10,5-10m,3,True,7.39,0.0,7.39,5.0,9.0,8.13,0.0,249.2,12,2.4,7,0.48,2.88,False,
politics_events,no,10-20,5-10m,3,True,12.46,0.0,12.46,10.0,16.53,11.55,0.0,1781.0,19,2.75,16,0.76,3.51,False,
politics_events,no,20-35,5-10m,2,True,24.28,0.0,24.28,23.55,25.0,23.67,0.0,394.1,8,22.0,10,1.29,23.29,False,
politics_events,no,35-50,5-10m,2,True,44.31,0.0,44.31,39.61,49.0,44.48,0.0,193.0,5,4.0,11,1.73,5.73,False,
politics_events,no,45-55(null),5-10m,2,True,49.14,0.0,49.14,47.72,50.56,50.03,0.0,394.5,6,19.38,17,1.75,21.12,False,
politics_events,no,50-65,5-10m,2,True,54.81,0.0,54.81,50.0,59.61,59.06,0.0,705.5,10,34.75,6,1.73,36.48,False,
politics_events,no,65-80,5-10m,5,True,74.5,80.0,-5.5,-26.67,32.46,73.68,90.97,8009.6,155,6.67,19,1.33,8.0,False,28.6
politics_events,no,80-90,5-10m,10,True,86.39,100.0,-13.61,-15.14,-12.23,84.69,100.0,8140.7,262,6.35,33,0.82,7.17,False,18.7
politics_events,no,90-95,5-10m,23,True,92.42,100.0,-7.58,-7.95,-7.2,92.3,100.0,12882.3,384,4.6,49,0.49,5.09,False,9.1
politics_events,no,95-99,5-10m,61,False,98.21,100.0,-1.79,-1.98,-1.6,97.91,100.0,72302.5,1122,1.93,62,0.12,2.05,False,3.9
politics_events,no,01-05,gt60m,918,False,1.23,1.42,-0.19,-0.96,0.55,1.12,0.42,7017848.8,27905,2.0,460,0.08,2.08,False,99.0
politics_events,no,05-10,gt60m,363,False,7.09,6.61,0.48,-2.17,3.03,7.14,14.05,543574.7,9469,5.0,610,0.46,5.46,False,95.0
politics_events,no,10-20,gt60m,699,False,15.14,20.89,-5.75,-8.83,-2.86,14.2,12.35,774807.3,19739,6.56,1115,0.9,7.46,False,90.0
politics_events,no,20-35,gt60m,1074,False,27.63,33.61,-5.98,-8.78,-3.28,27.37,30.82,1277106.6,33560,10.18,1650,1.4,11.58,False,80.0
politics_events,no,35-50,gt60m,1332,False,42.54,48.2,-5.66,-8.27,-3.01,41.99,48.81,1253529.8,45390,19.24,2286,1.71,20.95,False,65.0
politics_events,no,45-55(null),gt60m,1259,False,49.46,54.73,-5.27,-8.13,-2.47,49.33,50.42,833365.0,31797,25.44,4962,1.75,27.19,False,55.0
politics_events,no,50-65,gt60m,1501,False,57.04,59.96,-2.92,-5.29,-0.58,56.88,53.19,1181656.1,45852,31.64,2676,1.72,33.36,False,50.0
politics_events,no,65-80,gt60m,1568,False,72.18,71.68,0.5,-1.59,2.59,72.01,76.25,1185647.3,47087,11.88,2184,1.41,13.29,False,35.0
