date,latency_id,cancel_timer_us,track,refill_group,horizon_us,total_slices,observed_slices,censored_slices,total_filled_count_e4,observed_count_e4,censored_count_e4,weighted_gross_sum_e8,weighted_censored_entry_price_sum_e8,weighted_gross_lower_sum_e8,weighted_gross_upper_sum_e8,coverage_count_num_e4,coverage_count_den_e4,mean_gross_e4
2026-07-17,PRIMARY,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,1580,1556,46,15005800,14632900,372900,-2761010000,1608280000,-4369290000,-640290000,14632900,15005800,-188.6850863465205
2026-07-17,PRIMARY,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,1580,1485,117,15005800,13933600,1072200,-2770660000,5046980000,-7817640000,2904360000,13933600,15005800,-198.84739048056497
2026-07-17,PRIMARY,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,1580,1437,158,15005800,13551300,1454500,-2760650000,6634880000,-9395530000,5149470000,13551300,15005800,-203.7184624353383
2026-07-17,PRIMARY,300000,STRICT_THROUGH,REFILL_BY_TIMER,100000,711,704,24,6649200,6489700,159500,-989370000,672860000,-1662230000,-67230000,6489700,6649200,-152.45234756614326
2026-07-17,PRIMARY,300000,STRICT_THROUGH,REFILL_BY_TIMER,200000,711,705,20,6649200,6498600,150600,-951560000,555760000,-1507320000,-1320000,6498600,6649200,-146.4253839288462
2026-07-17,PRIMARY,300000,STRICT_THROUGH,REFILL_BY_TIMER,500000,711,679,41,6649200,6284400,364800,-945880000,1756500000,-2702380000,945620000,6284400,6649200,-150.51237986124372
2026-07-17,PRIMARY,300000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,711,652,70,6649200,6024900,624300,-921800000,3175630000,-4097430000,2145570000,6024900,6649200,-152.99839001477204
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,100000,1617,1518,119,15357500,14269600,1087900,-1210630000,4966340000,-6176970000,4702030000,14269600,15357500,-84.83979929360318
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,200000,1617,1575,59,15357500,14842700,514800,-1248320000,2229530000,-3477850000,1670150000,14842700,15357500,-84.10329657003106
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,500000,1617,1446,187,15357500,13652000,1705500,-1158270000,8143830000,-9302100000,7752900000,13652000,15357500,-84.84251391737475
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,1000000,1617,1397,236,15357500,13108800,2248700,-1189390000,10737630000,-11927020000,10559980000,13108800,15357500,-90.73217990967899
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,100000,2251,2130,147,21402500,20080600,1321900,-1057320000,6598430000,-7655750000,5563250000,20080600,21402500,-52.65380516518431
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,200000,2251,2194,71,21402500,20754300,648200,-1088210000,2910170000,-3998380000,2483620000,20754300,21402500,-52.4329897900676
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,500000,2251,2059,213,21402500,19400000,2002500,-1044590000,9762810000,-10807400000,9217600000,19400000,21402500,-53.84484536082474
2026-07-17,STRESS,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2251,1992,272,21402500,18774500,2628000,-1050430000,12962020000,-14012450000,12267550000,18774500,21402500,-55.949825561266614
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,705,678,36,6641200,6320100,321100,-998080000,1554980000,-2553060000,657940000,6320100,6641200,-157.92155187417922
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,705,695,17,6641200,6502600,138600,-1006740000,724480000,-1731220000,-345220000,6502600,6641200,-154.82114846369146
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,705,656,55,6641200,6162700,478500,-912200000,2145500000,-3057700000,1727300000,6162700,6641200,-148.01953689129763
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,705,630,83,6641200,5854800,786400,-918410000,3905120000,-4823530000,3040470000,5854800,6641200,-156.8644530983125
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,687,670,29,6424800,6198100,226700,-837170000,826200000,-1663370000,603630000,6198100,6424800,-135.0688114099482
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,687,675,16,6424800,6284900,139900,-860990000,523630000,-1384620000,14380000,6284900,6424800,-136.99342869417174
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,687,658,35,6424800,6102900,321900,-845800000,1585880000,-2431680000,787320000,6102900,6424800,-138.5898507267037
2026-07-17,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,687,627,62,6424800,5834800,590000,-851710000,2476590000,-3328300000,2571700000,5834800,6424800,-145.97072735997807
2026-07-17,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,668,641,36,6304400,5983300,321100,-998170000,1554980000,-2553150000,657850000,5983300,6304400,-166.82599903063527
2026-07-17,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,668,658,17,6304400,6165800,138600,-1008240000,724480000,-1732720000,-346720000,6165800,6304400,-163.52135975866878
2026-07-17,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,668,621,55,6304400,5820900,483500,-911560000,2169500000,-3081060000,1753940000,5820900,6304400,-156.6012128708619
2026-07-17,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,668,595,81,6304400,5538000,766400,-933200000,3815120000,-4748320000,2915680000,5538000,6304400,-168.50848681834597
2026-07-17,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,100000,591,576,29,5574200,5353200,221000,-909480000,842310000,-1751790000,458210000,5353200,5574200,-169.89464245684823
2026-07-17,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,200000,591,580,17,5574200,5427500,146700,-892100000,535490000,-1427590000,39410000,5427500,5574200,-164.3666513127591
2026-07-17,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,500000,591,566,31,5574200,5290500,283700,-900570000,1392240000,-2292810000,544190000,5290500,5574200,-170.2239863907003
2026-07-17,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,591,540,54,5574200,5052300,521900,-892470000,2198630000,-3091100000,2127900000,5052300,5574200,-176.64627991211924
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,100000,2248,2101,173,21333900,19747200,1586700,-1735010000,7408890000,-9143900000,6723100000,19747200,21333900,-87.86106384702641
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,200000,2248,2182,85,21333900,20581100,752800,-1781530000,3316550000,-5098080000,2429920000,20581100,21333900,-86.56145687062401
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,500000,2248,2014,257,21333900,18982500,2351400,-1672370000,11169340000,-12841710000,10672290000,18982500,21333900,-88.10061899117608
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,1000000,2248,1941,327,21333900,18207600,3126300,-1730400000,14567490000,-16297890000,14965110000,18207600,21333900,-95.03723719765372
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,100000,2443,2312,159,23115400,21693500,1421900,-1156820000,7175930000,-8332750000,5886250000,21693500,23115400,-53.325650540484475
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,200000,2443,2380,80,23115400,22393000,722400,-1172770000,3294300000,-4467070000,2756930000,22393000,23115400,-52.372169874514356
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,500000,2443,2227,238,23115400,20910400,2205000,-1100670000,10864770000,-11965440000,10084560000,20910400,23115400,-52.63744356875048
2026-07-17,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2443,2158,300,23115400,20245700,2869700,-1108430000,14406710000,-15515140000,13181860000,20245700,23115400,-54.74890964501104
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,1027,985,52,9661000,9193400,467600,-1436580000,2299200000,-3735780000,940220000,9193400,9661000,-156.26210107250853
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,1027,1009,25,9661000,9447400,213600,-1452900000,1125480000,-2578380000,-442380000,9447400,9661000,-153.7883438829731
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,1027,949,87,9661000,8909500,751500,-1327930000,3337700000,-4665630000,2849370000,8909500,9661000,-149.0465233739267
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,1027,908,129,9661000,8452100,1208900,-1348480000,5893500000,-7241980000,4847020000,8452100,9661000,-159.54378201866993
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,763,745,32,7028400,6781700,246700,-918290000,906700000,-1824990000,642010000,6781700,7028400,-135.4070513293127
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,763,750,19,7028400,6864200,164200,-923860000,589020000,-1512880000,129120000,6864200,7028400,-134.5910666938609
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,763,728,42,7028400,6641500,386900,-901930000,1889880000,-2791810000,1077190000,6641500,7028400,-135.80215312805842
2026-07-17,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,763,696,71,7028400,6388400,640000,-896590000,2766590000,-3663180000,2736820000,6388400,7028400,-140.34656565024108
2026-07-17,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,950,909,51,8925600,8468000,457600,-1421670000,2259200000,-3680870000,895130000,8468000,8925600,-167.8873405762872
2026-07-17,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,950,933,24,8925600,8722000,203600,-1432400000,1085480000,-2517880000,-481880000,8722000,8925600,-164.22838798440725
2026-07-17,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,950,877,84,8925600,8199100,726500,-1302650000,3280700000,-4583350000,2681650000,8199100,8925600,-158.87719383834812
2026-07-17,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,950,839,121,8925600,7796700,1128900,-1320630000,5568500000,-6889130000,4399870000,7796700,8925600,-169.38320058486283
2026-07-17,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,100000,648,632,31,6046800,5810800,236000,-993500000,895810000,-1889310000,470690000,5810800,6046800,-170.97473669718454
2026-07-17,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,200000,648,636,19,6046800,5880800,166000,-963870000,573880000,-1537750000,122250000,5880800,6046800,-163.90116990885593
2026-07-17,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,500000,648,620,34,6046800,5733100,313700,-962600000,1471240000,-2433840000,703160000,5733100,6046800,-167.90218206554917
2026-07-17,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,648,591,61,6046800,5479900,566900,-957250000,2461630000,-3418880000,2250120000,5479900,6046800,-174.6838445957043
